"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
629,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","日吉町","西国分寺","9",52000000,"","","130",,"ほぼ台形","9.5","100","平成23年","木造","住宅","住宅","南西","市道",10.5,"第１種低層住居専用地域",40,80,"2017年第４四半期","",""
630,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","日吉町","西国分寺","7",370000000,"","","1500",,"ほぼ台形","24.0","1800","昭和61年","ＲＣ","共同住宅","","北西","市道",5.0,"第１種低層住居専用地域",40,80,"2017年第３四半期","",""
631,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","日吉町","西国分寺","15",43000000,"","","125",,"長方形","","100","平成18年","木造","住宅","住宅","南東","市道",5.0,"第１種低層住居専用地域",40,80,"2017年第３四半期","",""
632,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","日吉町","西国分寺","14",37000000,"","","180",,"長方形","10.0","","","","","住宅","東","市道",5.5,"第１種低層住居専用地域",40,80,"2017年第３四半期","",""
633,"宅地(土地)","住宅地","13214","東京都","国分寺市","日吉町","西国分寺","13",28000000,"950000","","95",290000,"長方形","7.1","","","","","住宅","北西","私道",4.0,"第１種低層住居専用地域",50,80,"2017年第３四半期","",""
634,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","日吉町","西国分寺","13",35000000,"","","75",,"長方形","6.8","60","平成29年","木造","住宅","住宅","南東","私道",4.0,"第１種低層住居専用地域",50,80,"2017年第２四半期","",""
635,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","日吉町","西国分寺","16",62000000,"","","125",,"ほぼ長方形","14.0","100","平成28年","木造","住宅","住宅","北東","市道",9.0,"第１種低層住居専用地域",40,80,"2017年第１四半期","",""
636,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","日吉町","西国分寺","17",68000000,"","","135",,"ほぼ整形","","95","平成28年","木造","住宅","住宅","南東","市道",5.0,"第１種低層住居専用地域",40,80,"2016年第４四半期","",""
637,"宅地(土地)","住宅地","13214","東京都","国分寺市","日吉町","西国分寺","14",88000000,"630000","","460",190000,"不整形","10.1","","","","","住宅","南東","市道",4.0,"第１種低層住居専用地域",40,80,"2016年第３四半期","",""
638,"宅地(土地)","住宅地","13214","東京都","国分寺市","日吉町","西国分寺","18",35000000,"610000","","190",180000,"ほぼ長方形","","","","","","住宅","南西","私道",4.0,"第１種低層住居専用地域",40,80,"2016年第３四半期","","私道を含む取引"
639,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","日吉町","西国分寺","14",43000000,"","","100",,"ほぼ整形","8.2","80","平成28年","木造","住宅","住宅","南東","市道",5.4,"第１種低層住居専用地域",40,80,"2016年第３四半期","",""
640,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","日吉町","西国分寺","6",51000000,"","","155",,"ほぼ整形","","165","平成5年","木造","住宅","住宅","東","私道",4.5,"第１種低層住居専用地域",40,80,"2016年第３四半期","",""
641,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","日吉町","西国分寺","11",33000000,"","","175",,"袋地等","2.6","125","昭和45年","木造","住宅","事務所","西","市道",3.8,"第１種低層住居専用地域",40,80,"2016年第２四半期","",""
642,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","日吉町","西国分寺","14",39000000,"","","100",,"長方形","6.5","80","平成27年","木造","住宅","住宅","南東","市道",3.3,"第１種低層住居専用地域",50,80,"2016年第１四半期","",""
643,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","日吉町","西国分寺","9",55000000,"","","100",,"ほぼ長方形","13.0","100","平成28年","木造","住宅","住宅","南東","市道",5.0,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
644,"宅地(土地)","住宅地","13214","東京都","国分寺市","富士本","国立","11",310000000,"9100000","","110",2800000,"ほぼ長方形","6.6","","","","","住宅","北東","市道",5.0,"第１種低層住居専用地域",50,80,"2018年第４四半期","",""
645,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","富士本","国立","12",19000000,"","","85",,"ほぼ整形","9.5","75","昭和60年","木造","住宅","住宅","北東","市道",4.0,"第１種低層住居専用地域",50,80,"2018年第４四半期","","私道を含む取引"
646,"宅地(土地)","住宅地","13214","東京都","国分寺市","富士本","国立","13",37000000,"840000","","145",260000,"長方形","10.0","","","","","その他","北東","私道",4.0,"第１種低層住居専用地域",50,80,"2018年第３四半期","",""
647,"宅地(土地)","住宅地","13214","東京都","国分寺市","富士本","国立","20",34000000,"1000000","","110",300000,"ほぼ長方形","6.5","","","","","住宅","北東","市道",5.0,"第１種低層住居専用地域",50,80,"2018年第３四半期","",""
648,"宅地(土地)","住宅地","13214","東京都","国分寺市","富士本","国立","11",36000000,"1000000","","120",300000,"長方形","6.6","","","","","住宅","北西","市道",3.5,"第１種低層住居専用地域",50,80,"2018年第３四半期","",""
649,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","富士本","国立","14",43000000,"","","115",,"ほぼ長方形","9.0","75","平成30年","木造","住宅","住宅","北東","私道",4.0,"第１種低層住居専用地域",40,80,"2018年第２四半期","","私道を含む取引"
650,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","富士本","国立","16",62000000,"","","300",,"台形","16.0","240","昭和61年","鉄骨造","住宅、店舗","店舗","北","市道",10.5,"第１種住居地域",60,200,"2018年第２四半期","",""
651,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","富士本","国立","13",36000000,"","","95",,"ほぼ長方形","7.6","75","平成19年","木造","住宅","住宅","北東","市道",9.0,"第１種低層住居専用地域",50,80,"2018年第１四半期","",""
652,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","富士本","国立","12",76000000,"","","130",,"長方形","7.3","100","平成29年","木造","住宅","住宅","北西","市道",6.0,"第１種低層住居専用地域",40,80,"2018年第１四半期","",""
653,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","富士本","国立","13",66000000,"","","120",,"袋地等","2.7","95","平成29年","木造","住宅","住宅","北西","市道",6.0,"第１種低層住居専用地域",50,80,"2018年第１四半期","",""
654,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","富士本","国立","12",72000000,"","","130",,"長方形","7.5","100","平成29年","木造","住宅","住宅","南西","市道",6.0,"第１種低層住居専用地域",40,80,"2018年第１四半期","",""
655,"宅地(土地)","住宅地","13214","東京都","国分寺市","富士本","国立","19",65000000,"570000","","380",170000,"ほぼ長方形","18.1","","","","","住宅","北東","市道",5.0,"第１種低層住居専用地域",50,80,"2018年第１四半期","",""
656,"宅地(土地)","住宅地","13214","東京都","国分寺市","富士本","国立","20",16000000,"760000","","65",230000,"長方形","2.7","","","","","住宅","北東","市道",5.0,"第１種低層住居専用地域",50,80,"2018年第１四半期","",""
657,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","富士本","国立","13",65000000,"","","120",,"袋地等","2.7","95","平成29年","木造","住宅","住宅","南西","市道",6.0,"第１種低層住居専用地域",40,80,"2018年第１四半期","",""
658,"宅地(土地)","住宅地","13214","東京都","国分寺市","富士本","国立","14",41000000,"900000","","150",270000,"長方形","13.5","","","","","住宅","南東","私道",4.0,"第１種低層住居専用地域",40,80,"2017年第４四半期","","私道を含む取引"
659,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","富士本","国立","13",71000000,"","","130",,"長方形","7.4","100","平成29年","木造","住宅","住宅","北東","市道",6.0,"第１種低層住居専用地域",40,80,"2017年第４四半期","",""
660,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","富士本","国立","11",68000000,"","","120",,"袋地等","2.5","95","平成29年","木造","住宅","住宅","南西","私道",5.5,"第１種低層住居専用地域",50,80,"2017年第４四半期","",""
661,"宅地(土地)","住宅地","13214","東京都","国分寺市","富士本","国立","11",40000000,"1100000","","120",330000,"長方形","6.6","","","","","","北西","市道",4.0,"第１種低層住居専用地域",40,80,"2017年第４四半期","",""
662,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","富士本","国立","12",73000000,"","","130",,"長方形","7.4","100","平成29年","木造","住宅","住宅","南西","市道",6.0,"第１種低層住居専用地域",40,80,"2017年第４四半期","",""
663,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","富士本","国立","12",71000000,"","","130",,"長方形","7.4","100","平成29年","木造","住宅","住宅","北東","市道",6.0,"第１種低層住居専用地域",40,80,"2017年第４四半期","",""
664,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","富士本","国立","13",28000000,"","","75",,"長方形","5.0","75","平成5年","木造","住宅","住宅","西","市道",4.0,"第１種低層住居専用地域",50,80,"2017年第３四半期","","私道を含む取引"
665,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","富士本","国立","19",50000000,"","","200",,"長方形","12.0","170","平成2年","木造","住宅","住宅","北東","市道",4.0,"第１種低層住居専用地域",50,80,"2017年第３四半期","",""
666,"宅地(土地)","住宅地","13214","東京都","国分寺市","富士本","国立","10",91000000,"810000","","370",250000,"長方形","19.9","","","","","","北西","市道",3.5,"第１種低層住居専用地域",50,80,"2017年第３四半期","",""
667,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","富士本","国立","11",44000000,"","","85",,"長方形","5.5","70","平成29年","木造","住宅","住宅","南東","市道",4.0,"第１種低層住居専用地域",40,80,"2017年第３四半期","",""
668,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","富士本","国立","11",76000000,"","","130",,"長方形","8.0","100","平成29年","木造","住宅","住宅","南西","私道",4.0,"第１種低層住居専用地域",50,80,"2017年第３四半期","",""
669,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","富士本","国立","12",74000000,"","","135",,"長方形","7.0","100","平成29年","木造","住宅","住宅","南西","市道",6.0,"第１種低層住居専用地域",40,80,"2017年第３四半期","",""
670,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","富士本","国立","11",66000000,"","","120",,"不整形","2.8","95","平成29年","木造","住宅","住宅","北東","市道",6.0,"第１種低層住居専用地域",40,80,"2017年第３四半期","",""
671,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","富士本","国立","12",74000000,"","","135",,"長方形","7.0","100","平成29年","木造","住宅","住宅","北東","市道",6.0,"第１種低層住居専用地域",40,80,"2017年第３四半期","",""
672,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","富士本","国立","11",77000000,"","","135",,"長方形","9.2","100","平成28年","木造","住宅","住宅","南東","市道",5.0,"第１種低層住居専用地域",40,80,"2017年第３四半期","",""
673,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","富士本","国立","11",20000000,"","","65",,"長方形","6.0","75","昭和61年","木造","住宅","住宅","南西","私道",4.0,"第１種低層住居専用地域",50,80,"2017年第３四半期","",""
674,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","富士本","国立","13",73000000,"","","130",,"長方形","7.0","95","平成29年","木造","住宅","住宅","南西","私道",5.0,"第１種低層住居専用地域",50,80,"2017年第３四半期","",""
675,"宅地(土地)","住宅地","13214","東京都","国分寺市","富士本","国立","18",40000000,"890000","","145",270000,"ほぼ長方形","9.0","","","","","住宅","西","私道",5.0,"第１種低層住居専用地域",50,80,"2017年第２四半期","",""
676,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","富士本","国立","10",62000000,"","","185",,"長方形","8.6","200","平成4年","木造","共同住宅","住宅","北東","市道",3.6,"第１種低層住居専用地域",50,80,"2017年第２四半期","",""
677,"中古マンション等","","13214","東京都","国分寺市","富士本","国立","9",19000000,"","３ＬＤＫ","45",,"","","","平成6年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2017年第１四半期","未改装",""
678,"宅地(土地)","住宅地","13214","東京都","国分寺市","富士本","国立","12",45000000,"990000","","150",300000,"長方形","9.1","","","","","住宅","南東","市道",4.0,"第１種低層住居専用地域",50,80,"2016年第４四半期","",""
679,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","富士本","国立","7",35000000,"","","85",,"ほぼ正方形","9.0","75","昭和63年","木造","住宅","住宅","北東","私道",4.0,"近隣商業地域",80,200,"2016年第４四半期","",""
680,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","富士本","国立","11",47000000,"","","120",,"長方形","6.6","95","平成28年","木造","住宅","住宅","北西","市道",4.0,"第１種低層住居専用地域",50,80,"2016年第４四半期","",""
681,"宅地(土地)","住宅地","13214","東京都","国分寺市","富士本","国立","20",39000000,"980000","","130",300000,"ほぼ長方形","","","","","","住宅","東","市道",6.0,"第１種低層住居専用地域",50,80,"2016年第４四半期","",""
682,"宅地(土地)","住宅地","13214","東京都","国分寺市","富士本","国立","12",30000000,"910000","","110",280000,"ほぼ長方形","9.0","","","","","住宅","北西","市道",4.0,"第１種低層住居専用地域",50,80,"2016年第４四半期","",""
683,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","富士本","国立","11",39000000,"","","95",,"袋地等","2.6","75","平成28年","木造","住宅","住宅","南西","私道",4.0,"第１種低層住居専用地域",50,80,"2016年第３四半期","",""
684,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","富士本","国立","11",48000000,"","","105",,"ほぼ長方形","8.0","85","平成28年","木造","住宅","住宅","南西","私道",4.0,"第１種低層住居専用地域",50,80,"2016年第３四半期","",""
685,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","富士本","国立","13",63000000,"","","180",,"ほぼ正方形","14.0","145","平成13年","軽量鉄骨造","住宅","住宅","南西","市道",4.0,"第１種低層住居専用地域",40,80,"2016年第３四半期","",""
686,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","富士本","国立","9",48000000,"","","105",,"長方形","9.2","85","平成28年","木造","住宅","住宅","北西","市道",4.3,"第１種低層住居専用地域",50,80,"2016年第２四半期","",""
687,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","本多","国立","5",45000000,"","","75",,"不整形","","95","平成30年","木造","住宅","住宅","東","私道",3.0,"第１種住居地域",60,200,"2017年第４四半期","",""
688,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","本多","国分寺","13",53000000,"","","100",,"ほぼ整形","8.0","80","平成30年","木造","住宅","住宅","東","市道",4.0,"第１種低層住居専用地域",50,80,"2018年第４四半期","",""
689,"宅地(土地)","住宅地","13214","東京都","国分寺市","本多","国分寺","14",35000000,"1100000","","105",330000,"長方形","","","","","","住宅","東","私道",4.2,"第１種低層住居専用地域",50,80,"2018年第４四半期","",""
690,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","本多","国分寺","8",54000000,"","","135",,"長方形","8.0","145","平成3年","木造","共同住宅","住宅","東","市道",4.0,"第１種住居地域",60,200,"2018年第４四半期","",""
691,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","本多","国分寺","18",59000000,"","","155",,"ほぼ長方形","8.0","105","平成30年","木造","住宅","住宅","東","市道",4.0,"第１種低層住居専用地域",50,80,"2018年第４四半期","",""
692,"宅地(土地)","住宅地","13214","東京都","国分寺市","本多","国分寺","14",180000000,"980000","","620",300000,"ほぼ正方形","25.0","","","","","その他","北西","市道",4.2,"第１種低層住居専用地域",50,80,"2018年第４四半期","",""
693,"宅地(土地)","住宅地","13214","東京都","国分寺市","本多","国分寺","21",29000000,"600000","","155",180000,"台形","18.4","","","","","","西","市道",3.6,"第１種低層住居専用地域",50,80,"2018年第４四半期","",""
694,"中古マンション等","","13214","東京都","国分寺市","本多","国分寺","8",19000000,"","２ＤＫ","50",,"","","","昭和44年","鉄骨造","住宅","住宅","","",,"第１種住居地域",60,200,"2018年第４四半期","改装済",""
695,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","本多","国分寺","15",51000000,"","","90",,"不整形","7.8","70","平成30年","木造","","住宅","北西","市道",6.0,"第１種低層住居専用地域",50,80,"2018年第３四半期","",""
696,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","本多","国分寺","15",38000000,"","","75",,"長方形","6.0","60","平成30年","木造","住宅","住宅","北","私道",4.0,"第１種低層住居専用地域",50,80,"2018年第３四半期","",""
697,"中古マンション等","","13214","東京都","国分寺市","本多","国分寺","13",34000000,"","３ＬＤＫ","85",,"","","","平成16年","","","住宅","","",,"",,,"2018年第３四半期","未改装",""
698,"宅地(土地)","住宅地","13214","東京都","国分寺市","本多","国分寺","21",28000000,"620000","","145",190000,"ほぼ正方形","12.0","","","","","住宅","北西","市道",4.5,"第１種低層住居専用地域",50,80,"2018年第２四半期","",""
699,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","本多","国分寺","19",52000000,"","","130",,"不整形","2.0","95","平成30年","木造","住宅","住宅","東","市道",4.5,"第１種低層住居専用地域",50,80,"2018年第２四半期","",""
700,"中古マンション等","","13214","東京都","国分寺市","本多","国分寺","10",24000000,"","２ＬＤＫ","50",,"","","","平成8年","ＳＲＣ","","住宅","","",,"商業地域",80,400,"2018年第２四半期","",""
701,"中古マンション等","","13214","東京都","国分寺市","本多","国分寺","9",8800000,"","１Ｋ","20",,"","","","平成5年","ＲＣ","","住宅","","",,"商業地域",80,400,"2018年第２四半期","",""
702,"中古マンション等","","13214","東京都","国分寺市","本多","国分寺","14",31000000,"","３ＬＤＫ","75",,"","","","平成3年","ＲＣ","","住宅","","",,"第１種住居地域",60,200,"2018年第２四半期","未改装",""
703,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","本多","国分寺","14",56000000,"","","125",,"長方形","9.2","100","平成29年","木造","住宅","住宅","東","市道",5.5,"第１種低層住居専用地域",50,80,"2018年第１四半期","",""
704,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","本多","国分寺","13",51000000,"","","120",,"袋地等","2.5","90","平成29年","木造","住宅","住宅","東","私道",5.0,"第１種低層住居専用地域",50,80,"2018年第１四半期","",""
705,"中古マンション等","","13214","東京都","国分寺市","本多","国分寺","13",17000000,"","１Ｋ","20",,"","","","平成20年","ＲＣ","","住宅","","",,"第１種住居地域",60,200,"2018年第１四半期","",""
706,"中古マンション等","","13214","東京都","国分寺市","本多","国分寺","18",36000000,"","３ＬＤＫ","75",,"","","","平成6年","ＲＣ","住宅","住宅","","",,"第１種低層住居専用地域",50,80,"2018年第１四半期","改装済",""
707,"中古マンション等","","13214","東京都","国分寺市","本多","国分寺","6",15000000,"","１ＤＫ","35",,"","","","昭和44年","鉄骨造","","住宅","","",,"第１種住居地域",60,200,"2018年第１四半期","",""
708,"宅地(土地)","住宅地","13214","東京都","国分寺市","本多","国分寺","16",39000000,"1200000","","110",350000,"ほぼ正方形","11.0","","","","","住宅","南東","市道",4.0,"第１種低層住居専用地域",40,80,"2017年第４四半期","",""
709,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","本多","国分寺","13",39000000,"","","140",,"不整形","","95","昭和46年","木造","住宅","住宅","東","市道",6.0,"第１種低層住居専用地域",,,"2017年第４四半期","",""
710,"宅地(土地)","住宅地","13214","東京都","国分寺市","本多","国分寺","12",52000000,"580000","","300",170000,"不整形","7.3","","","","","住宅","北西","市道",4.5,"第１種低層住居専用地域",40,80,"2017年第４四半期","",""
711,"宅地(土地)","住宅地","13214","東京都","国分寺市","本多","国分寺","18",25000000,"760000","","110",230000,"ほぼ長方形","7.0","","","","","住宅","東","市道",4.5,"第１種低層住居専用地域",50,80,"2017年第４四半期","",""
712,"宅地(土地)","住宅地","13214","東京都","国分寺市","本多","国分寺","13",38000000,"1000000","","125",300000,"不整形","13.0","","","","","住宅","西","私道",5.0,"第１種低層住居専用地域",50,80,"2017年第４四半期","",""
713,"中古マンション等","","13214","東京都","国分寺市","本多","国分寺","6",31000000,"","１ＬＤＫ","50",,"","","","平成11年","ＲＣ","","住宅","","",,"第２種中高層住居専用地域",60,200,"2017年第４四半期","",""
714,"宅地(土地)","住宅地","13214","東京都","国分寺市","本多","国分寺","13",46000000,"1300000","","115",390000,"長方形","6.0","","","","","","東","市道",5.0,"第１種低層住居専用地域",50,80,"2017年第３四半期","",""
715,"宅地(土地)","住宅地","13214","東京都","国分寺市","本多","国分寺","16",19000000,"660000","","95",200000,"台形","7.5","","","","","住宅","北東","市道",5.0,"第１種低層住居専用地域",50,80,"2017年第３四半期","","関係者間取引"
716,"宅地(土地)","住宅地","13214","東京都","国分寺市","本多","国分寺","13",29000000,"960000","","100",290000,"ほぼ正方形","","","","","","住宅","東","私道",4.0,"第１種低層住居専用地域",50,80,"2017年第３四半期","",""
717,"宅地(土地)","住宅地","13214","東京都","国分寺市","本多","国分寺","11",40000000,"1300000","","105",380000,"長方形","6.0","","","","","住宅","西","市道",4.0,"第１種中高層住居専用地域",60,200,"2017年第３四半期","",""
718,"中古マンション等","","13214","東京都","国分寺市","本多","国分寺","11",58000000,"","３ＬＤＫ","75",,"","","","平成21年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2017年第３四半期","",""
719,"中古マンション等","","13214","東京都","国分寺市","本多","国分寺","18",27000000,"","３ＬＤＫ","75",,"","","","平成6年","ＲＣ","住宅","住宅","","",,"第１種低層住居専用地域",50,80,"2017年第３四半期","未改装",""
720,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","本多","国分寺","16",50000000,"","","110",,"長方形","7.0","90","平成29年","木造","住宅","住宅","東","市道",4.0,"第１種低層住居専用地域",50,80,"2017年第２四半期","",""
721,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","本多","国分寺","13",65000000,"","","140",,"ほぼ長方形","9.5","105","平成29年","木造","住宅","住宅","西","道路",4.0,"第１種低層住居専用地域",50,80,"2017年第２四半期","",""
722,"宅地(土地)","住宅地","13214","東京都","国分寺市","本多","国分寺","12",130000000,"1000000","","410",320000,"長方形","25.3","","","","","住宅","西","市道",4.0,"第１種中高層住居専用地域",60,200,"2017年第２四半期","","私道を含む取引"
723,"中古マンション等","","13214","東京都","国分寺市","本多","国分寺","9",32000000,"","２ＬＤＫ","50",,"","","","平成23年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2017年第２四半期","未改装",""
724,"中古マンション等","","13214","東京都","国分寺市","本多","国分寺","8",18000000,"","１Ｋ","30",,"","","","平成5年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2017年第２四半期","改装済",""
725,"中古マンション等","","13214","東京都","国分寺市","本多","国分寺","6",18000000,"","１ＤＫ","40",,"","","","昭和44年","鉄骨造","","住宅","","",,"第１種住居地域",60,200,"2017年第２四半期","改装済",""
726,"宅地(土地)","住宅地","13214","東京都","国分寺市","本多","国分寺","16",39000000,"1200000","","110",350000,"長方形","7.0","","","","","住宅","西","市道",4.0,"第１種低層住居専用地域",50,80,"2017年第１四半期","",""
727,"宅地(土地)","商業地","13214","東京都","国分寺市","本多","国分寺","9",68000000,"1500000","","145",470000,"長方形","9.0","","","","","住宅","南東","都道",16.0,"近隣商業地域",80,300,"2017年第１四半期","",""
728,"中古マンション等","","13214","東京都","国分寺市","本多","国分寺","9",9800000,"","","20",,"","","","","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2017年第１四半期","",""
729,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","本多","国分寺","10",34000000,"","","65",,"ほぼ長方形","9.0","85","平成18年","木造","住宅","住宅","南西","都道",36.0,"第１種住居地域",60,200,"2016年第４四半期","",""
730,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","本多","国分寺","15",46000000,"","","100",,"ほぼ長方形","7.3","80","平成28年","木造","住宅","住宅","西","私道",3.3,"第１種低層住居専用地域",50,80,"2016年第４四半期","",""
731,"宅地(土地)","住宅地","13214","東京都","国分寺市","本多","国分寺","12",43000000,"840000","","170",250000,"ほぼ長方形","15.0","","","","","住宅","南","道路",4.0,"第１種低層住居専用地域",50,80,"2016年第４四半期","","私道を含む取引"
732,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","本多","国分寺","9",55000000,"","","115",,"ほぼ長方形","9.3","115","平成5年","木造","共同住宅","住宅","東","市道",3.0,"第１種中高層住居専用地域",60,200,"2016年第４四半期","",""
733,"中古マンション等","","13214","東京都","国分寺市","本多","国分寺","6",20000000,"","２ＤＫ","50",,"","","","昭和44年","鉄骨造","住宅","住宅","","",,"第１種住居地域",60,200,"2016年第４四半期","",""
734,"宅地(土地)","住宅地","13214","東京都","国分寺市","本多","国分寺","9",34000000,"1200000","","90",370000,"長方形","12.7","","","","","","南東","私道",4.5,"第１種中高層住居専用地域",60,200,"2016年第３四半期","",""
735,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","本多","国分寺","10",55000000,"","","95",,"ほぼ長方形","5.6","110","平成19年","木造","共同住宅","その他","南西","都道",13.0,"第１種中高層住居専用地域",60,200,"2016年第３四半期","",""
736,"宅地(土地)","住宅地","13214","東京都","国分寺市","本多","国分寺","11",41000000,"1200000","","115",360000,"長方形","8.2","","","","","","西","市道",5.0,"第１種低層住居専用地域",50,80,"2016年第３四半期","",""
737,"宅地(土地)","住宅地","13214","東京都","国分寺市","本多","国分寺","18",36000000,"950000","","125",290000,"ほぼ長方形","10.7","","","","","住宅","東","市道",5.5,"第１種低層住居専用地域",50,80,"2016年第３四半期","",""
738,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","本多","国分寺","15",58000000,"","","210",,"不整形","","145","昭和47年","木造","共同住宅","その他","西","市道",5.4,"第１種低層住居専用地域",50,80,"2016年第３四半期","",""
739,"宅地(土地)","住宅地","13214","東京都","国分寺市","本多","国分寺","19",65000000,"630000","","340",190000,"不整形","4.9","","","","","住宅","東","市道",4.5,"第１種低層住居専用地域",50,80,"2016年第３四半期","",""
740,"中古マンション等","","13214","東京都","国分寺市","本多","国分寺","8",29000000,"","２ＬＤＫ","55",,"","","","昭和52年","ＳＲＣ","住宅","住宅","","",,"第２種中高層住居専用地域",60,200,"2016年第３四半期","",""
741,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","本多","国分寺","19",49000000,"","","125",,"長方形","9.4","100","平成28年","木造","住宅","住宅","北西","市道",5.5,"第１種低層住居専用地域",50,80,"2016年第２四半期","",""
742,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","本多","国分寺","19",52000000,"","","125",,"ほぼ長方形","11.0","100","平成28年","木造","住宅","住宅","北東","市道",6.0,"第１種低層住居専用地域",50,80,"2016年第２四半期","",""
743,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","本多","国分寺","15",50000000,"","","120",,"ほぼ台形","8.0","90","平成11年","木造","住宅","住宅","西","市道",6.0,"第１種低層住居専用地域",50,80,"2016年第２四半期","",""
744,"宅地(土地)","住宅地","13214","東京都","国分寺市","本多","国分寺","16",70000000,"840000","","280",250000,"ほぼ長方形","14.0","","","","","","東","市道",4.0,"第１種低層住居専用地域",50,80,"2016年第２四半期","",""
745,"宅地(土地と建物)","商業地","13214","東京都","国分寺市","本多","国分寺","11",110000000,"","","160",,"ほぼ長方形","9.0","150","平成26年","木造","共同住宅","住宅","西","市道",7.2,"近隣商業地域",80,200,"2016年第２四半期","",""
746,"中古マンション等","","13214","東京都","国分寺市","本多","国分寺","8",30000000,"","３ＬＤＫ","50",,"","","","昭和52年","ＳＲＣ","住宅","","","",,"第２種中高層住居専用地域",60,200,"2016年第２四半期","改装済",""
747,"中古マンション等","","13214","東京都","国分寺市","本多","国分寺","9",34000000,"","２ＬＤＫ","55",,"","","","平成23年","ＲＣ","住宅","","","",,"商業地域",80,400,"2016年第２四半期","",""
