"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
119,"中古マンション等","","13104","東京都","新宿区","市谷仲之町","曙橋","4",22000000,"","１Ｋ","20",,"","","","平成16年","ＳＲＣ","","住宅","","",,"商業地域",80,500,"2017年第４四半期","未改装",""
120,"中古マンション等","","13104","東京都","新宿区","市谷仲之町","曙橋","4",24000000,"","１Ｋ","15",,"","","","平成18年","ＳＲＣ","","住宅","","",,"商業地域",80,500,"2017年第４四半期","未改装",""
121,"中古マンション等","","13104","東京都","新宿区","市谷仲之町","曙橋","6",32000000,"","１ＬＤＫ","30",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"第２種中高層住居専用地域",60,300,"2017年第４四半期","未改装",""
122,"中古マンション等","","13104","東京都","新宿区","市谷仲之町","曙橋","4",20000000,"","１Ｋ","15",,"","","","平成18年","ＳＲＣ","","住宅","","",,"商業地域",80,500,"2017年第３四半期","",""
123,"中古マンション等","","13104","東京都","新宿区","市谷仲之町","曙橋","5",66000000,"","２ＬＤＫ","60",,"","","","平成21年","ＲＣ","住宅","住宅","","",,"第２種中高層住居専用地域",60,300,"2017年第２四半期","未改装",""
124,"中古マンション等","","13104","東京都","新宿区","市谷仲之町","曙橋","4",48000000,"","１ＤＫ","40",,"","","","平成23年","ＲＣ","住宅","住宅","","",,"第２種中高層住居専用地域",60,300,"2017年第１四半期","改装済",""
125,"中古マンション等","","13104","東京都","新宿区","市谷仲之町","曙橋","4",74000000,"","２ＬＤＫ","60",,"","","","平成23年","ＲＣ","住宅","住宅","","",,"第２種中高層住居専用地域",60,300,"2016年第３四半期","未改装",""
126,"中古マンション等","","13104","東京都","新宿区","市谷仲之町","曙橋","3",71000000,"","２ＬＤＫ","65",,"","","","平成16年","ＲＣ","住宅","住宅","","",,"第２種中高層住居専用地域",60,300,"2016年第１四半期","未改装",""
127,"中古マンション等","","13104","東京都","新宿区","市谷仲之町","曙橋","3",48000000,"","２ＤＫ","65",,"","","","平成11年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第１四半期","改装済",""
128,"中古マンション等","","13104","東京都","新宿区","市谷仲之町","曙橋","3",96000000,"","３ＬＤＫ","80",,"","","","平成18年","ＲＣ","住宅","住宅","","",,"第２種中高層住居専用地域",60,300,"2016年第１四半期","未改装",""
129,"中古マンション等","","13104","東京都","新宿区","市谷本村町","曙橋","5",120000000,"","３ＬＤＫ","90",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"第２種住居地域",60,400,"2018年第４四半期","改装済",""
130,"中古マンション等","","13104","東京都","新宿区","市谷本村町","曙橋","5",95000000,"","１ＬＤＫ","85",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"第２種住居地域",60,400,"2018年第４四半期","未改装",""
131,"中古マンション等","","13104","東京都","新宿区","市谷本村町","曙橋","5",69000000,"","１ＬＤＫ","55",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"第２種住居地域",60,400,"2018年第１四半期","未改装",""
132,"中古マンション等","","13104","東京都","新宿区","市谷本村町","曙橋","5",96000000,"","２ＬＤＫ","85",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"第２種住居地域",60,400,"2017年第４四半期","未改装",""
133,"中古マンション等","","13104","東京都","新宿区","市谷本村町","曙橋","5",97000000,"","２ＬＤＫ","85",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"第２種住居地域",60,400,"2017年第４四半期","未改装",""
134,"中古マンション等","","13104","東京都","新宿区","市谷本村町","曙橋","5",79000000,"","２ＬＤＫ","70",,"","","","平成19年","ＲＣ","住宅","","","",,"第２種住居地域",60,400,"2017年第３四半期","未改装",""
135,"中古マンション等","","13104","東京都","新宿区","市谷本村町","曙橋","5",96000000,"","２ＬＤＫ","85",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"第２種住居地域",60,400,"2017年第２四半期","未改装",""
136,"中古マンション等","","13104","東京都","新宿区","市谷本村町","曙橋","5",120000000,"","３ＬＤＫ","85",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"第２種住居地域",60,400,"2016年第２四半期","",""
137,"中古マンション等","","13104","東京都","新宿区","市谷本村町","曙橋","5",85000000,"","２ＬＤＫ","75",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"第２種住居地域",60,400,"2016年第１四半期","改装済",""
138,"中古マンション等","","13104","東京都","新宿区","市谷本村町","市ケ谷","3",80000000,"","２ＬＤＫ","60",,"","","","平成29年","ＲＣ","住宅","住宅","","",,"商業地域",80,600,"2018年第３四半期","未改装",""
139,"中古マンション等","","13104","東京都","新宿区","市谷本村町","市ケ谷","7",26000000,"","１Ｋ","20",,"","","","平成12年","ＲＣ","住宅","","","",,"商業地域",80,400,"2018年第３四半期","",""
140,"中古マンション等","","13104","東京都","新宿区","市谷本村町","市ケ谷","7",29000000,"","１Ｋ","25",,"","","","平成25年","ＲＣ","住宅","住宅","","",,"商業地域",80,600,"2018年第１四半期","未改装",""
141,"中古マンション等","","13104","東京都","新宿区","市谷本村町","市ケ谷","7",29000000,"","１Ｋ","25",,"","","","平成25年","ＲＣ","住宅","住宅","","",,"商業地域",80,600,"2018年第１四半期","未改装",""
142,"中古マンション等","","13104","東京都","新宿区","市谷本村町","市ケ谷","5",50000000,"","１ＬＤＫ","40",,"","","","平成15年","","","住宅","","",,"商業地域",80,600,"2017年第４四半期","未改装",""
143,"中古マンション等","","13104","東京都","新宿区","市谷本村町","市ケ谷","5",37000000,"","１ＬＤＫ","40",,"","","","平成16年","ＳＲＣ","住宅","その他","","",,"商業地域",80,600,"2017年第３四半期","未改装",""
144,"中古マンション等","","13104","東京都","新宿区","市谷本村町","市ケ谷","7",28000000,"","１Ｋ","25",,"","","","平成25年","ＲＣ","住宅","住宅","","",,"商業地域",80,600,"2017年第３四半期","",""
145,"中古マンション等","","13104","東京都","新宿区","市谷本村町","市ケ谷","6",35000000,"","１ＤＫ","30",,"","","","平成27年","ＲＣ","住宅","住宅","","",,"商業地域",80,600,"2017年第３四半期","未改装",""
146,"中古マンション等","","13104","東京都","新宿区","市谷本村町","市ケ谷","7",16000000,"","１Ｋ","20",,"","","","平成12年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2016年第４四半期","未改装",""
147,"中古マンション等","","13104","東京都","新宿区","市谷本村町","市ケ谷","7",25000000,"","１Ｋ","20",,"","","","平成12年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2016年第１四半期","未改装",""
148,"中古マンション等","","13104","東京都","新宿区","市谷本村町","市ケ谷","7",27000000,"","１Ｋ","25",,"","","","平成25年","ＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第１四半期","未改装",""
149,"中古マンション等","","13104","東京都","新宿区","市谷本村町","四ツ谷","6",41000000,"","１ＬＤＫ","50",,"","","","平成17年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第３四半期","未改装",""
150,"中古マンション等","","13104","東京都","新宿区","市谷本村町","四ツ谷","6",64000000,"","１ＬＤＫ","55",,"","","","平成17年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第１四半期","未改装",""
151,"中古マンション等","","13104","東京都","新宿区","市谷薬王寺町","曙橋","6",25000000,"","２ＬＤＫ","50",,"","","","平成23年","ＲＣ","住宅","その他","","",,"商業地域",80,500,"2017年第４四半期","未改装",""
152,"中古マンション等","","13104","東京都","新宿区","市谷薬王寺町","曙橋","7",80000000,"","３ＬＤＫ","65",,"","","","平成27年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,300,"2017年第２四半期","未改装",""
153,"中古マンション等","","13104","東京都","新宿区","市谷薬王寺町","曙橋","6",26000000,"","１ＬＤＫ","35",,"","","","平成16年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,300,"2016年第３四半期","未改装",""
154,"中古マンション等","","13104","東京都","新宿区","市谷薬王寺町","曙橋","8",94000000,"","３ＬＤＫ","105",,"","","","昭和64年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,300,"2016年第１四半期","改装済",""
155,"中古マンション等","","13104","東京都","新宿区","市谷薬王寺町","曙橋","6",10000000,"","１Ｋ","20",,"","","","昭和60年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第１四半期","未改装",""
156,"中古マンション等","","13104","東京都","新宿区","市谷薬王寺町","曙橋","6",10000000,"","１Ｋ","20",,"","","","昭和60年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第１四半期","未改装",""
157,"中古マンション等","","13104","東京都","新宿区","市谷薬王寺町","牛込柳町","5",40000000,"","１ＬＤＫ","25",,"","","","平成25年","ＲＣ","","住宅","","",,"商業地域",80,500,"2018年第４四半期","未改装",""
158,"中古マンション等","","13104","東京都","新宿区","市谷薬王寺町","牛込柳町","5",12000000,"","１Ｋ","20",,"","","","昭和59年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,300,"2018年第４四半期","改装済",""
159,"中古マンション等","","13104","東京都","新宿区","市谷薬王寺町","牛込柳町","5",18000000,"","１Ｋ","25",,"","","","平成13年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2018年第４四半期","未改装",""
160,"中古マンション等","","13104","東京都","新宿区","市谷薬王寺町","牛込柳町","7",82000000,"","３ＬＤＫ","65",,"","","","平成27年","","","住宅","","",,"第１種住居地域",60,500,"2018年第４四半期","未改装",""
161,"中古マンション等","","13104","東京都","新宿区","市谷薬王寺町","牛込柳町","5",41000000,"","１ＬＤＫ","40",,"","","","平成22年","ＲＣ","住宅","その他","","",,"商業地域",80,500,"2018年第３四半期","未改装",""
162,"中古マンション等","","13104","東京都","新宿区","市谷薬王寺町","牛込柳町","6",74000000,"","２ＬＤＫ","90",,"","","","平成14年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,300,"2018年第３四半期","未改装",""
163,"中古マンション等","","13104","東京都","新宿区","市谷薬王寺町","牛込柳町","6",20000000,"","１Ｋ","20",,"","","","平成13年","ＳＲＣ","","住宅","","",,"商業地域",80,500,"2018年第２四半期","未改装",""
164,"中古マンション等","","13104","東京都","新宿区","市谷薬王寺町","牛込柳町","4",20000000,"","１Ｋ","20",,"","","","平成17年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2018年第２四半期","",""
165,"中古マンション等","","13104","東京都","新宿区","市谷薬王寺町","牛込柳町","5",23000000,"","１Ｋ","25",,"","","","平成13年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2018年第２四半期","未改装",""
166,"中古マンション等","","13104","東京都","新宿区","市谷薬王寺町","牛込柳町","5",64000000,"","３ＬＤＫ","70",,"","","","平成17年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,300,"2018年第２四半期","",""
167,"宅地(土地と建物)","住宅地","13104","東京都","新宿区","市谷薬王寺町","牛込柳町","6",170000000,"","","100",,"長方形","12.4","160","平成21年","木造","住宅","住宅","南","区道",8.0,"第１種中高層住居専用地域",60,300,"2018年第１四半期","",""
168,"宅地(土地と建物)","住宅地","13104","東京都","新宿区","市谷薬王寺町","牛込柳町","4",400000000,"","","210",,"ほぼ長方形","7.5","450","平成29年","ＲＣ","共同住宅","住宅","南","区道",4.8,"商業地域",80,500,"2018年第１四半期","","私道を含む取引"
169,"宅地(土地と建物)","住宅地","13104","東京都","新宿区","市谷薬王寺町","牛込柳町","5",180000000,"","","210",,"不整形","9.6","155","平成29年","木造","共同住宅","その他","南東","私道",4.0,"第１種住居地域",60,300,"2018年第１四半期","",""
170,"中古マンション等","","13104","東京都","新宿区","市谷薬王寺町","牛込柳町","3",14000000,"","１Ｒ","15",,"","","","昭和61年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2018年第１四半期","未改装",""
171,"中古マンション等","","13104","東京都","新宿区","市谷薬王寺町","牛込柳町","4",12000000,"","１Ｋ","15",,"","","","平成3年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,300,"2018年第１四半期","未改装",""
